OrderLineID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountAmount,TaxAmount,LineTotal
ORD3206-03,ORD3206,3,MMI013,1,3999.0,0.0,399.9,4398.9
ORD3207-01,ORD3207,1,MMI004,1,1599.0,0.0,159.9,1758.9
ORD3207-02,ORD3207,2,MMI052,2,29.0,0.0,5.8,63.8
ORD3207-03,ORD3207,3,MMI012,1,1299.0,129.9,116.91,1286.01
ORD3207-04,ORD3207,4,MMI022,1,1199.0,0.0,119.9,1318.9
ORD3207-05,ORD3207,5,MMI044,1,59.0,2.95,5.61,61.66
ORD3208-01,ORD3208,1,MMI006,1,949.0,47.45,90.16,991.71
ORD3208-02,ORD3208,2,MMI002,2,1199.0,0.0,239.8,2637.8
ORD3208-03,ORD3208,3,MMI046,4,169.0,0.0,67.6,743.6
ORD3209-01,ORD3209,1,MMI031,1,799.0,119.85,67.92,747.07
ORD3209-02,ORD3209,2,MMI058,1,6999.0,0.0,699.9,7698.9
ORD3209-03,ORD3209,3,MMI035,1,449.0,0.0,44.9,493.9
ORD3209-04,ORD3209,4,MMI002,2,1199.0,0.0,239.8,2637.8
ORD3210-01,ORD3210,1,MMI044,1,59.0,5.9,5.31,58.41
ORD3210-02,ORD3210,2,MMI030,1,169.0,0.0,16.9,185.9
ORD3210-03,ORD3210,3,MMI018,2,1199.0,119.9,227.81,2505.91
ORD3210-04,ORD3210,4,MMI024,1,1499.0,0.0,149.9,1648.9
ORD3210-05,ORD3210,5,MMI048,3,89.0,0.0,26.7,293.7
ORD3211-01,ORD3211,1,MMI031,1,799.0,0.0,79.9,878.9
ORD3211-02,ORD3211,2,MMI013,1,3999.0,199.95,379.91,4178.96
ORD3211-03,ORD3211,3,MMI036,1,279.0,55.8,22.32,245.52
ORD3211-04,ORD3211,4,MMI053,3,129.0,0.0,38.7,425.7
ORD3212-01,ORD3212,1,MMI034,1,1699.0,169.9,152.91,1682.01
ORD3212-02,ORD3212,2,MMI044,1,59.0,0.0,5.9,64.9
ORD3213-01,ORD3213,1,MMI050,6,499.0,299.4,269.46,2964.06
ORD3213-02,ORD3213,2,MMI056,2,1699.0,169.9,322.81,3550.91
ORD3213-03,ORD3213,3,MMI044,1,59.0,0.0,5.9,64.9
ORD3213-04,ORD3213,4,MMI016,1,649.0,0.0,64.9,713.9
ORD3213-05,ORD3213,5,MMI049,2,35.0,0.0,7.0,77.0
ORD3214-01,ORD3214,1,MMI019,2,1399.0,279.8,251.82,2770.02
ORD3214-02,ORD3214,2,MMI015,1,799.0,39.95,75.91,834.96
ORD3214-03,ORD3214,3,MMI049,3,35.0,10.5,9.45,103.95
ORD3215-01,ORD3215,1,MMI043,1,39.0,1.95,3.71,40.76
ORD3215-02,ORD3215,2,MMI016,1,649.0,64.9,58.41,642.51
ORD3215-03,ORD3215,3,MMI047,3,119.0,0.0,35.7,392.7
ORD3215-04,ORD3215,4,MMI053,4,129.0,25.8,49.02,539.22
ORD3215-05,ORD3215,5,MMI024,1,1499.0,149.9,134.91,1484.01
ORD3216-01,ORD3216,1,MMI001,2,1299.0,0.0,259.8,2857.8
ORD3216-02,ORD3216,2,MMI016,1,649.0,64.9,58.41,642.51
ORD3216-03,ORD3216,3,MMI053,2,129.0,0.0,25.8,283.8
ORD3216-04,ORD3216,4,MMI036,1,279.0,0.0,27.9,306.9
ORD3217-01,ORD3217,1,MMI055,1,1599.0,159.9,143.91,1583.01
ORD3217-02,ORD3217,2,MMI052,2,29.0,5.8,5.22,57.42
ORD3218-01,ORD3218,1,MMI018,1,1199.0,59.95,113.91,1252.96
ORD3218-02,ORD3218,2,MMI024,3,1499.0,224.85,427.21,4699.36
ORD3218-03,ORD3218,3,MMI038,1,1799.0,179.9,161.91,1781.01
ORD3218-04,ORD3218,4,MMI014,1,649.0,0.0,64.9,713.9
ORD3219-01,ORD3219,1,MMI003,1,2799.0,419.85,237.92,2617.07
ORD3219-02,ORD3219,2,MMI056,2,1699.0,0.0,339.8,3737.8
ORD3219-03,ORD3219,3,MMI010,1,749.0,74.9,67.41,741.51
ORD3219-04,ORD3219,4,MMI006,1,949.0,47.45,90.16,991.71
ORD3219-05,ORD3219,5,MMI005,2,499.0,49.9,94.81,1042.91
ORD3220-01,ORD3220,1,MMI039,1,999.0,99.9,89.91,989.01
ORD3220-02,ORD3220,2,MMI047,2,119.0,11.9,22.61,248.71
ORD3221-01,ORD3221,1,MMI057,2,3299.0,0.0,659.8,7257.8
ORD3221-02,ORD3221,2,MMI007,1,2399.0,0.0,239.9,2638.9
ORD3221-03,ORD3221,3,MMI020,1,1169.0,58.45,111.06,1221.61
ORD3221-04,ORD3221,4,MMI058,3,6999.0,0.0,2099.7,23096.7
ORD3222-01,ORD3222,1,MMI017,1,999.0,0.0,99.9,1098.9
ORD3222-02,ORD3222,2,MMI030,1,169.0,8.45,16.06,176.61
ORD3223-01,ORD3223,1,MMI012,1,1299.0,0.0,129.9,1428.9
ORD3223-02,ORD3223,2,MMI052,1,29.0,0.0,2.9,31.9
ORD3223-03,ORD3223,3,MMI047,3,119.0,35.7,32.13,353.43
ORD3223-04,ORD3223,4,MMI039,2,999.0,99.9,189.81,2087.91
ORD3224-01,ORD3224,1,MMI044,3,59.0,0.0,17.7,194.7
ORD3224-02,ORD3224,2,MMI051,4,22.0,8.8,7.92,87.12
ORD3224-03,ORD3224,3,MMI033,1,299.0,44.85,25.42,279.57
ORD3224-04,ORD3224,4,MMI052,1,29.0,0.0,2.9,31.9
ORD3224-05,ORD3224,5,MMI014,1,649.0,64.9,58.41,642.51
ORD3225-01,ORD3225,1,MMI043,1,39.0,0.0,3.9,42.9
ORD3225-02,ORD3225,2,MMI031,1,799.0,39.95,75.91,834.96
ORD3225-03,ORD3225,3,MMI009,2,799.0,0.0,159.8,1757.8
ORD3225-04,ORD3225,4,MMI025,1,1399.0,139.9,125.91,1385.01
ORD3226-01,ORD3226,1,MMI022,1,1199.0,119.9,107.91,1187.01
ORD3226-02,ORD3226,2,MMI048,6,89.0,26.7,50.73,558.03
ORD3226-03,ORD3226,3,MMI040,2,599.0,59.9,113.81,1251.91
ORD3227-01,ORD3227,1,MMI021,2,399.0,0.0,79.8,877.8
ORD3227-02,ORD3227,2,MMI028,1,1399.0,0.0,139.9,1538.9
ORD3227-03,ORD3227,3,MMI048,1,89.0,0.0,8.9,97.9
ORD3227-04,ORD3227,4,MMI015,1,799.0,79.9,71.91,791.01
ORD3227-05,ORD3227,5,MMI046,6,169.0,101.4,91.26,1003.86
ORD3228-01,ORD3228,1,MMI012,2,1299.0,0.0,259.8,2857.8
ORD3228-02,ORD3228,2,MMI038,2,1799.0,0.0,359.8,3957.8
ORD3228-03,ORD3228,3,MMI058,2,6999.0,1399.8,1259.82,13858.02
ORD3228-04,ORD3228,4,MMI028,2,1399.0,0.0,279.8,3077.8
ORD3229-01,ORD3229,1,MMI013,2,3999.0,0.0,799.8,8797.8
ORD3229-02,ORD3229,2,MMI026,2,2799.0,0.0,559.8,6157.8
ORD3229-03,ORD3229,3,MMI008,1,1199.0,0.0,119.9,1318.9
ORD3230-01,ORD3230,1,MMI022,1,1199.0,0.0,119.9,1318.9
ORD3230-02,ORD3230,2,MMI052,3,29.0,0.0,8.7,95.7
ORD3230-03,ORD3230,3,MMI032,1,429.0,0.0,42.9,471.9
ORD3231-01,ORD3231,1,MMI059,3,999.0,0.0,299.7,3296.7
ORD3231-02,ORD3231,2,MMI040,1,599.0,59.9,53.91,593.01
ORD3232-01,ORD3232,1,MMI008,1,1199.0,0.0,119.9,1318.9
ORD3232-02,ORD3232,2,MMI001,1,1299.0,129.9,116.91,1286.01
ORD3233-01,ORD3233,1,MMI052,5,29.0,0.0,14.5,159.5
ORD3233-02,ORD3233,2,MMI041,1,449.0,22.45,42.66,469.21
ORD3234-01,ORD3234,1,MMI035,1,449.0,22.45,42.66,469.21
ORD3234-02,ORD3234,2,MMI003,1,2799.0,0.0,279.9,3078.9
ORD3234-03,ORD3234,3,MMI056,3,1699.0,0.0,509.7,5606.7
ORD3234-04,ORD3234,4,MMI016,1,649.0,0.0,64.9,713.9
ORD3235-01,ORD3235,1,MMI048,2,89.0,0.0,17.8,195.8
ORD3235-02,ORD3235,2,MMI026,2,2799.0,0.0,559.8,6157.8
ORD3235-03,ORD3235,3,MMI052,3,29.0,0.0,8.7,95.7
ORD3235-04,ORD3235,4,MMI017,1,999.0,0.0,99.9,1098.9
ORD3235-05,ORD3235,5,MMI045,3,49.0,14.7,13.23,145.53
ORD3236-01,ORD3236,1,MMI013,1,3999.0,199.95,379.91,4178.96
ORD3236-02,ORD3236,2,MMI021,1,399.0,59.85,33.91,373.06
ORD3237-01,ORD3237,1,MMI039,1,999.0,0.0,99.9,1098.9
ORD3237-02,ORD3237,2,MMI003,1,2799.0,0.0,279.9,3078.9
ORD3238-01,ORD3238,1,MMI035,1,449.0,44.9,40.41,444.51
ORD3238-02,ORD3238,2,MMI004,2,1599.0,0.0,319.8,3517.8
ORD3238-03,ORD3238,3,MMI033,1,299.0,0.0,29.9,328.9
ORD3239-01,ORD3239,1,MMI038,3,1799.0,0.0,539.7,5936.7
ORD3239-02,ORD3239,2,MMI003,1,2799.0,0.0,279.9,3078.9
ORD3239-03,ORD3239,3,MMI035,1,449.0,22.45,42.66,469.21
ORD3240-01,ORD3240,1,MMI030,1,169.0,0.0,16.9,185.9
ORD3240-02,ORD3240,2,MMI037,1,749.0,0.0,74.9,823.9
ORD3240-03,ORD3240,3,MMI039,1,999.0,0.0,99.9,1098.9
ORD3241-01,ORD3241,1,MMI040,1,599.0,89.85,50.91,560.06
ORD3241-02,ORD3241,2,MMI058,1,6999.0,0.0,699.9,7698.9
ORD3241-03,ORD3241,3,MMI010,1,749.0,112.35,63.66,700.31
ORD3241-04,ORD3241,4,MMI012,1,1299.0,194.85,110.42,1214.57
ORD3241-05,ORD3241,5,MMI027,1,799.0,79.9,71.91,791.01
ORD3242-01,ORD3242,1,MMI018,1,1199.0,119.9,107.91,1187.01
ORD3242-02,ORD3242,2,MMI025,1,1399.0,0.0,139.9,1538.9
ORD3242-03,ORD3242,3,MMI037,1,749.0,149.8,59.92,659.12
ORD3242-04,ORD3242,4,MMI012,1,1299.0,194.85,110.42,1214.57
ORD3243-01,ORD3243,1,MMI022,1,1199.0,0.0,119.9,1318.9
ORD3243-02,ORD3243,2,MMI050,2,499.0,0.0,99.8,1097.8
ORD3243-03,ORD3243,3,MMI032,1,429.0,0.0,42.9,471.9
ORD3243-04,ORD3243,4,MMI026,1,2799.0,0.0,279.9,3078.9
ORD3244-01,ORD3244,1,MMI011,1,1399.0,0.0,139.9,1538.9
ORD3244-02,ORD3244,2,MMI013,2,3999.0,0.0,799.8,8797.8
ORD3245-01,ORD3245,1,MMI018,1,1199.0,0.0,119.9,1318.9
ORD3245-02,ORD3245,2,MMI054,1,1299.0,0.0,129.9,1428.9
ORD3246-01,ORD3246,1,MMI040,1,599.0,29.95,56.91,625.96
ORD3246-02,ORD3246,2,MMI056,1,1699.0,84.95,161.41,1775.46
ORD3247-01,ORD3247,1,MMI018,1,1199.0,0.0,119.9,1318.9
ORD3247-02,ORD3247,2,MMI019,2,1399.0,0.0,279.8,3077.8
ORD3247-03,ORD3247,3,MMI044,6,59.0,0.0,35.4,389.4
ORD3248-01,ORD3248,1,MMI017,2,999.0,99.9,189.81,2087.91
ORD3248-02,ORD3248,2,MMI032,1,429.0,0.0,42.9,471.9
ORD3248-03,ORD3248,3,MMI041,1,449.0,0.0,44.9,493.9
ORD3248-04,ORD3248,4,MMI016,1,649.0,129.8,51.92,571.12
ORD3248-05,ORD3248,5,MMI039,1,999.0,99.9,89.91,989.01
ORD3249-01,ORD3249,1,MMI010,2,749.0,0.0,149.8,1647.8
ORD3249-02,ORD3249,2,MMI047,2,119.0,23.8,21.42,235.62
ORD3250-01,ORD3250,1,MMI052,6,29.0,0.0,17.4,191.4
ORD3250-02,ORD3250,2,MMI031,1,799.0,0.0,79.9,878.9
ORD3250-03,ORD3250,3,MMI054,1,1299.0,259.8,103.92,1143.12
ORD3250-04,ORD3250,4,MMI009,1,799.0,159.8,63.92,703.12
ORD3250-05,ORD3250,5,MMI003,1,2799.0,0.0,279.9,3078.9
ORD3251-01,ORD3251,1,MMI025,1,1399.0,0.0,139.9,1538.9
ORD3251-02,ORD3251,2,MMI026,1,2799.0,419.85,237.92,2617.07
ORD3251-03,ORD3251,3,MMI049,2,35.0,0.0,7.0,77.0
ORD3251-04,ORD3251,4,MMI056,1,1699.0,169.9,152.91,1682.01
ORD3252-01,ORD3252,1,MMI007,2,2399.0,239.9,455.81,5013.91
ORD3252-02,ORD3252,2,MMI052,3,29.0,0.0,8.7,95.7
ORD3252-03,ORD3252,3,MMI037,1,749.0,74.9,67.41,741.51
ORD3253-01,ORD3253,1,MMI022,1,1199.0,0.0,119.9,1318.9
ORD3253-02,ORD3253,2,MMI018,1,1199.0,59.95,113.91,1252.96
ORD3253-03,ORD3253,3,MMI013,2,3999.0,399.9,759.81,8357.91
ORD3253-04,ORD3253,4,MMI047,2,119.0,23.8,21.42,235.62
ORD3253-05,ORD3253,5,MMI030,1,169.0,0.0,16.9,185.9
ORD3254-01,ORD3254,1,MMI029,1,399.0,0.0,39.9,438.9
ORD3254-02,ORD3254,2,MMI014,1,649.0,0.0,64.9,713.9
ORD3254-03,ORD3254,3,MMI004,1,1599.0,79.95,151.91,1670.96
ORD3254-04,ORD3254,4,MMI001,1,1299.0,0.0,129.9,1428.9
ORD3254-05,ORD3254,5,MMI002,1,1199.0,0.0,119.9,1318.9
ORD3255-01,ORD3255,1,MMI035,1,449.0,44.9,40.41,444.51
ORD3255-02,ORD3255,2,MMI015,1,799.0,79.9,71.91,791.01
ORD3256-01,ORD3256,1,MMI032,1,429.0,0.0,42.9,471.9
ORD3256-02,ORD3256,2,MMI057,1,3299.0,329.9,296.91,3266.01
ORD3256-03,ORD3256,3,MMI039,2,999.0,0.0,199.8,2197.8
ORD3257-01,ORD3257,1,MMI014,1,649.0,0.0,64.9,713.9
ORD3257-02,ORD3257,2,MMI020,2,1169.0,0.0,233.8,2571.8
ORD3258-01,ORD3258,1,MMI035,1,449.0,22.45,42.66,469.21
ORD3258-02,ORD3258,2,MMI053,3,129.0,77.4,30.96,340.56
ORD3258-03,ORD3258,3,MMI028,1,1399.0,0.0,139.9,1538.9
ORD3259-01,ORD3259,1,MMI022,1,1199.0,0.0,119.9,1318.9
ORD3259-02,ORD3259,2,MMI040,1,599.0,29.95,56.91,625.96
ORD3260-01,ORD3260,1,MMI028,1,1399.0,69.95,132.91,1461.96
ORD3260-02,ORD3260,2,MMI023,1,2999.0,299.9,269.91,2969.01
ORD3260-03,ORD3260,3,MMI041,1,449.0,89.8,35.92,395.12
ORD3261-01,ORD3261,1,MMI022,2,1199.0,239.8,215.82,2374.02
ORD3261-02,ORD3261,2,MMI019,2,1399.0,139.9,265.81,2923.91
ORD3261-03,ORD3261,3,MMI034,1,1699.0,0.0,169.9,1868.9
ORD3262-01,ORD3262,1,MMI010,2,749.0,74.9,142.31,1565.41
ORD3262-02,ORD3262,2,MMI056,2,1699.0,169.9,322.81,3550.91
ORD3263-01,ORD3263,1,MMI012,1,1299.0,64.95,123.41,1357.46
ORD3263-02,ORD3263,2,MMI018,1,1199.0,0.0,119.9,1318.9
ORD3263-03,ORD3263,3,MMI041,1,449.0,0.0,44.9,493.9
ORD3263-04,ORD3263,4,MMI020,1,1169.0,0.0,116.9,1285.9
ORD3264-01,ORD3264,1,MMI004,1,1599.0,0.0,159.9,1758.9
ORD3264-02,ORD3264,2,MMI046,1,169.0,25.35,14.37,158.02
ORD3264-03,ORD3264,3,MMI036,1,279.0,27.9,25.11,276.21
ORD3265-01,ORD3265,1,MMI058,2,6999.0,1399.8,1259.82,13858.02
ORD3265-02,ORD3265,2,MMI020,2,1169.0,233.8,210.42,2314.62
ORD3265-03,ORD3265,3,MMI049,5,35.0,0.0,17.5,192.5
ORD3266-01,ORD3266,1,MMI005,1,499.0,0.0,49.9,548.9
ORD3266-02,ORD3266,2,MMI003,1,2799.0,139.95,265.91,2924.96
ORD3266-03,ORD3266,3,MMI001,2,1299.0,259.8,233.82,2572.02
ORD3267-01,ORD3267,1,MMI057,1,3299.0,0.0,329.9,3628.9
ORD3267-02,ORD3267,2,MMI028,1,1399.0,0.0,139.9,1538.9
ORD3268-01,ORD3268,1,MMI047,1,119.0,0.0,11.9,130.9
ORD3268-02,ORD3268,2,MMI016,1,649.0,0.0,64.9,713.9
ORD3268-03,ORD3268,3,MMI008,1,1199.0,0.0,119.9,1318.9
ORD3268-04,ORD3268,4,MMI003,1,2799.0,0.0,279.9,3078.9
ORD3269-01,ORD3269,1,MMI026,1,2799.0,0.0,279.9,3078.9
ORD3269-02,ORD3269,2,MMI011,1,1399.0,0.0,139.9,1538.9
ORD3270-01,ORD3270,1,MMI014,1,649.0,97.35,55.16,606.81
ORD3270-02,ORD3270,2,MMI006,1,949.0,0.0,94.9,1043.9
ORD3270-03,ORD3270,3,MMI022,1,1199.0,0.0,119.9,1318.9
ORD3271-01,ORD3271,1,MMI042,1,1199.0,0.0,119.9,1318.9
ORD3271-02,ORD3271,2,MMI039,1,999.0,0.0,99.9,1098.9
ORD3271-03,ORD3271,3,MMI048,6,89.0,80.1,45.39,499.29
ORD3271-04,ORD3271,4,MMI037,1,749.0,0.0,74.9,823.9
ORD3272-01,ORD3272,1,MMI023,1,2999.0,299.9,269.91,2969.01
ORD3272-02,ORD3272,2,MMI047,4,119.0,47.6,42.84,471.24
ORD3272-03,ORD3272,3,MMI014,1,649.0,32.45,61.66,678.21
ORD3272-04,ORD3272,4,MMI049,2,35.0,3.5,6.65,73.15
ORD3272-05,ORD3272,5,MMI058,1,6999.0,349.95,664.91,7313.96
ORD3273-01,ORD3273,1,MMI022,2,1199.0,119.9,227.81,2505.91
ORD3273-02,ORD3273,2,MMI020,2,1169.0,0.0,233.8,2571.8
ORD3273-03,ORD3273,3,MMI010,2,749.0,299.6,119.84,1318.24
ORD3273-04,ORD3273,4,MMI028,1,1399.0,279.8,111.92,1231.12
ORD3273-05,ORD3273,5,MMI035,1,449.0,44.9,40.41,444.51
ORD3274-01,ORD3274,1,MMI044,4,59.0,0.0,23.6,259.6
ORD3274-02,ORD3274,2,MMI049,3,35.0,0.0,10.5,115.5
ORD3274-03,ORD3274,3,MMI041,1,449.0,22.45,42.66,469.21
ORD3275-01,ORD3275,1,MMI001,1,1299.0,129.9,116.91,1286.01
ORD3275-02,ORD3275,2,MMI053,4,129.0,25.8,49.02,539.22
ORD3275-03,ORD3275,3,MMI033,2,299.0,0.0,59.8,657.8
ORD3275-04,ORD3275,4,MMI038,1,1799.0,179.9,161.91,1781.01
ORD3276-01,ORD3276,1,MMI030,1,169.0,8.45,16.06,176.61
ORD3276-02,ORD3276,2,MMI031,1,799.0,119.85,67.92,747.07
ORD3276-03,ORD3276,3,MMI033,1,299.0,14.95,28.41,312.46
ORD3276-04,ORD3276,4,MMI036,1,279.0,0.0,27.9,306.9
ORD3277-01,ORD3277,1,MMI047,4,119.0,0.0,47.6,523.6
ORD3277-02,ORD3277,2,MMI028,1,1399.0,0.0,139.9,1538.9
ORD3277-03,ORD3277,3,MMI038,1,1799.0,269.85,152.92,1682.07
ORD3277-04,ORD3277,4,MMI020,1,1169.0,0.0,116.9,1285.9
ORD3277-05,ORD3277,5,MMI008,1,1199.0,0.0,119.9,1318.9
ORD3278-01,ORD3278,1,MMI034,1,1699.0,169.9,152.91,1682.01
ORD3278-02,ORD3278,2,MMI015,1,799.0,39.95,75.91,834.96
ORD3278-03,ORD3278,3,MMI054,1,1299.0,0.0,129.9,1428.9
ORD3278-04,ORD3278,4,MMI023,2,2999.0,599.8,539.82,5938.02
ORD3279-01,ORD3279,1,MMI004,1,1599.0,0.0,159.9,1758.9
ORD3279-02,ORD3279,2,MMI035,1,449.0,0.0,44.9,493.9
ORD3279-03,ORD3279,3,MMI024,1,1499.0,0.0,149.9,1648.9
ORD3279-04,ORD3279,4,MMI056,1,1699.0,0.0,169.9,1868.9
ORD3279-05,ORD3279,5,MMI027,1,799.0,79.9,71.91,791.01
ORD3280-01,ORD3280,1,MMI027,2,799.0,79.9,151.81,1669.91
ORD3280-02,ORD3280,2,MMI034,1,1699.0,0.0,169.9,1868.9
ORD3281-01,ORD3281,1,MMI001,1,1299.0,0.0,129.9,1428.9
ORD3281-02,ORD3281,2,MMI010,2,749.0,149.8,134.82,1483.02
ORD3281-03,ORD3281,3,MMI024,1,1499.0,149.9,134.91,1484.01
ORD3282-01,ORD3282,1,MMI032,2,429.0,42.9,81.51,896.61
ORD3282-02,ORD3282,2,MMI033,1,299.0,44.85,25.42,279.57
ORD3282-03,ORD3282,3,MMI034,2,1699.0,0.0,339.8,3737.8
ORD3282-04,ORD3282,4,MMI030,1,169.0,16.9,15.21,167.31
ORD3283-01,ORD3283,1,MMI022,1,1199.0,0.0,119.9,1318.9
ORD3283-02,ORD3283,2,MMI015,2,799.0,239.7,135.83,1494.13
ORD3284-01,ORD3284,1,MMI040,1,599.0,0.0,59.9,658.9
ORD3284-02,ORD3284,2,MMI026,1,2799.0,139.95,265.91,2924.96
ORD3285-01,ORD3285,1,MMI003,2,2799.0,0.0,559.8,6157.8
ORD3285-02,ORD3285,2,MMI054,1,1299.0,64.95,123.41,1357.46
ORD3286-01,ORD3286,1,MMI055,1,1599.0,0.0,159.9,1758.9
ORD3286-02,ORD3286,2,MMI035,2,449.0,0.0,89.8,987.8
ORD3286-03,ORD3286,3,MMI003,1,2799.0,139.95,265.91,2924.96
ORD3286-04,ORD3286,4,MMI011,1,1399.0,0.0,139.9,1538.9
ORD3286-05,ORD3286,5,MMI031,2,799.0,0.0,159.8,1757.8
ORD3287-01,ORD3287,1,MMI007,1,2399.0,0.0,239.9,2638.9
ORD3287-02,ORD3287,2,MMI048,6,89.0,0.0,53.4,587.4
ORD3287-03,ORD3287,3,MMI005,2,499.0,0.0,99.8,1097.8
ORD3287-04,ORD3287,4,MMI023,2,2999.0,0.0,599.8,6597.8
ORD3287-05,ORD3287,5,MMI059,1,999.0,0.0,99.9,1098.9
ORD3288-01,ORD3288,1,MMI005,2,499.0,0.0,99.8,1097.8
ORD3288-02,ORD3288,2,MMI027,1,799.0,0.0,79.9,878.9
ORD3288-03,ORD3288,3,MMI042,2,1199.0,0.0,239.8,2637.8
ORD3289-01,ORD3289,1,MMI013,1,3999.0,599.85,339.92,3739.07
ORD3289-02,ORD3289,2,MMI008,1,1199.0,0.0,119.9,1318.9
ORD3289-03,ORD3289,3,MMI037,2,749.0,0.0,149.8,1647.8
ORD3290-01,ORD3290,1,MMI021,1,399.0,0.0,39.9,438.9
ORD3290-02,ORD3290,2,MMI026,2,2799.0,0.0,559.8,6157.8
ORD3290-03,ORD3290,3,MMI058,1,6999.0,0.0,699.9,7698.9
ORD3291-01,ORD3291,1,MMI051,5,22.0,0.0,11.0,121.0
ORD3291-02,ORD3291,2,MMI024,1,1499.0,299.8,119.92,1319.12
ORD3291-03,ORD3291,3,MMI040,1,599.0,0.0,59.9,658.9
ORD3291-04,ORD3291,4,MMI036,1,279.0,0.0,27.9,306.9
ORD3291-05,ORD3291,5,MMI013,1,3999.0,199.95,379.91,4178.96
ORD3292-01,ORD3292,1,MMI012,2,1299.0,0.0,259.8,2857.8
ORD3292-02,ORD3292,2,MMI056,1,1699.0,84.95,161.41,1775.46
ORD3292-03,ORD3292,3,MMI017,1,999.0,0.0,99.9,1098.9
ORD3292-04,ORD3292,4,MMI018,1,1199.0,0.0,119.9,1318.9
ORD3292-05,ORD3292,5,MMI044,1,59.0,2.95,5.61,61.66
ORD3293-01,ORD3293,1,MMI043,3,39.0,11.7,10.53,115.83
ORD3293-02,ORD3293,2,MMI029,1,399.0,0.0,39.9,438.9
ORD3293-03,ORD3293,3,MMI025,1,1399.0,139.9,125.91,1385.01
ORD3293-04,ORD3293,4,MMI046,3,169.0,0.0,50.7,557.7
ORD3294-01,ORD3294,1,MMI018,1,1199.0,179.85,101.92,1121.07
ORD3294-02,ORD3294,2,MMI034,2,1699.0,169.9,322.81,3550.91
ORD3294-03,ORD3294,3,MMI029,1,399.0,0.0,39.9,438.9
ORD3295-01,ORD3295,1,MMI045,3,49.0,29.4,11.76,129.36
ORD3295-02,ORD3295,2,MMI027,1,799.0,79.9,71.91,791.01
ORD3296-01,ORD3296,1,MMI052,3,29.0,0.0,8.7,95.7
ORD3296-02,ORD3296,2,MMI004,1,1599.0,0.0,159.9,1758.9
ORD3296-03,ORD3296,3,MMI048,2,89.0,17.8,16.02,176.22
ORD3296-04,ORD3296,4,MMI045,4,49.0,0.0,19.6,215.6
ORD3296-05,ORD3296,5,MMI046,3,169.0,0.0,50.7,557.7
ORD3297-01,ORD3297,1,MMI005,2,499.0,0.0,99.8,1097.8
ORD3297-02,ORD3297,2,MMI030,2,169.0,0.0,33.8,371.8
ORD3297-03,ORD3297,3,MMI026,2,2799.0,559.8,503.82,5542.02
ORD3297-04,ORD3297,4,MMI020,1,1169.0,116.9,105.21,1157.31
ORD3297-05,ORD3297,5,MMI023,1,2999.0,0.0,299.9,3298.9
ORD3298-01,ORD3298,1,MMI058,2,6999.0,699.9,1329.81,14627.91
ORD3298-02,ORD3298,2,MMI041,2,449.0,0.0,89.8,987.8
ORD3298-03,ORD3298,3,MMI033,1,299.0,29.9,26.91,296.01
ORD3298-04,ORD3298,4,MMI012,2,1299.0,0.0,259.8,2857.8
ORD3299-01,ORD3299,1,MMI033,2,299.0,0.0,59.8,657.8
ORD3299-02,ORD3299,2,MMI032,1,429.0,21.45,40.76,448.31
ORD3300-01,ORD3300,1,MMI058,1,6999.0,0.0,699.9,7698.9
ORD3300-02,ORD3300,2,MMI003,1,2799.0,0.0,279.9,3078.9
ORD3300-03,ORD3300,3,MMI041,1,449.0,44.9,40.41,444.51
ORD3300-04,ORD3300,4,MMI023,1,2999.0,149.95,284.91,3133.96
ORD3301-01,ORD3301,1,MMI051,6,22.0,6.6,12.54,137.94
ORD3301-02,ORD3301,2,MMI024,2,1499.0,0.0,299.8,3297.8
ORD3301-03,ORD3301,3,MMI041,1,449.0,67.35,38.16,419.81
ORD3301-04,ORD3301,4,MMI035,1,449.0,22.45,42.66,469.21
ORD3302-01,ORD3302,1,MMI007,2,2399.0,239.9,455.81,5013.91
ORD3302-02,ORD3302,2,MMI012,1,1299.0,0.0,129.9,1428.9
ORD3302-03,ORD3302,3,MMI058,1,6999.0,349.95,664.91,7313.96
ORD3302-04,ORD3302,4,MMI026,2,2799.0,559.8,503.82,5542.02
ORD3302-05,ORD3302,5,MMI021,2,399.0,0.0,79.8,877.8
ORD3303-01,ORD3303,1,MMI049,3,35.0,5.25,9.98,109.73
ORD3303-02,ORD3303,2,MMI053,2,129.0,0.0,25.8,283.8
ORD3304-01,ORD3304,1,MMI051,4,22.0,8.8,7.92,87.12
ORD3304-02,ORD3304,2,MMI028,1,1399.0,139.9,125.91,1385.01
ORD3304-03,ORD3304,3,MMI024,1,1499.0,149.9,134.91,1484.01
ORD3305-01,ORD3305,1,MMI005,2,499.0,99.8,89.82,988.02
ORD3305-02,ORD3305,2,MMI029,1,399.0,39.9,35.91,395.01
ORD3305-03,ORD3305,3,MMI015,1,799.0,0.0,79.9,878.9
ORD3305-04,ORD3305,4,MMI031,1,799.0,0.0,79.9,878.9
ORD3306-01,ORD3306,1,MMI010,1,749.0,112.35,63.66,700.31
ORD3306-02,ORD3306,2,MMI038,1,1799.0,179.9,161.91,1781.01
ORD3307-01,ORD3307,1,MMI038,1,1799.0,89.95,170.91,1879.96
ORD3307-02,ORD3307,2,MMI010,2,749.0,74.9,142.31,1565.41
