OrderLineID,OrderID,LineNumber,ProductID,Quantity,UnitPrice,DiscountAmount,TaxAmount,LineTotal
ORD3297-01,ORD3297,1,MMI005,2,499,0,99.8,1097.8
ORD3297-02,ORD3297,2,MMI030,2,169,0,33.8,371.8
ORD3297-03,ORD3297,3,MMI026,2,2799,22.46,557.55,6133.09
ORD3297-04,ORD3297,4,MMI020,1,1169,0,116.9,1285.9
ORD3297-05,ORD3297,5,MMI023,1,2999,0,299.9,3298.9
ORD3298-01,ORD3298,1,MMI058,2,6999,0,1399.8,15397.8
ORD3298-02,ORD3298,2,MMI041,2,449,0,89.8,987.8
ORD3298-03,ORD3298,3,MMI033,1,299,0,29.9,328.9
ORD3298-04,ORD3298,4,MMI012,2,1299,10.47,258.75,2846.28
ORD3299-01,ORD3299,1,MMI033,2,299,0,59.8,657.8
ORD3299-02,ORD3299,2,MMI032,1,429,0,42.9,471.9
ORD3300-01,ORD3300,1,MMI058,1,6999,0,699.9,7698.9
ORD3300-02,ORD3300,2,MMI003,1,2799,0,279.9,3078.9
ORD3300-03,ORD3300,3,MMI041,1,449,18.4,43.06,473.66
ORD3300-04,ORD3300,4,MMI023,1,2999,0,299.9,3298.9
ORD3301-01,ORD3301,1,MMI051,6,22,0,13.2,145.2
ORD3301-02,ORD3301,2,MMI024,2,1499,0,299.8,3297.8
ORD3301-03,ORD3301,3,MMI041,1,449,0,44.9,493.9
ORD3301-04,ORD3301,4,MMI035,1,449,0,44.9,493.9
ORD3302-01,ORD3302,1,MMI007,2,2399,0,479.8,5277.8
ORD3302-02,ORD3302,2,MMI012,1,1299,13.4,128.56,1414.16
ORD3302-03,ORD3302,3,MMI058,1,6999,0,699.9,7698.9
ORD3302-04,ORD3302,4,MMI026,2,2799,0,559.8,6157.8
ORD3302-05,ORD3302,5,MMI021,2,399,0,79.8,877.8
ORD3303-01,ORD3303,1,MMI049,3,35,0,10.5,115.5
ORD3303-02,ORD3303,2,MMI053,2,129,6.62,25.14,276.52
ORD3304-01,ORD3304,1,MMI051,4,22,0,8.8,96.8
ORD3304-02,ORD3304,2,MMI028,1,1399,0,139.9,1538.9
ORD3304-03,ORD3304,3,MMI024,1,1499,0,149.9,1648.9
ORD3305-01,ORD3305,1,MMI005,2,499,57.13,94.09,1034.96
ORD3305-02,ORD3305,2,MMI029,1,399,0,39.9,438.9
ORD3305-03,ORD3305,3,MMI015,1,799,0,79.9,878.9
ORD3305-04,ORD3305,4,MMI031,1,799,0,79.9,878.9
ORD3306-01,ORD3306,1,MMI010,1,749,0,74.9,823.9
ORD3306-02,ORD3306,2,MMI038,1,1799,0,179.9,1978.9
ORD3307-01,ORD3307,1,MMI038,1,1799,0,179.9,1978.9
ORD3307-02,ORD3307,2,MMI010,2,749,0,149.8,1647.8
ORD3307-03,ORD3307,3,MMI052,3,29,0,8.7,95.7
ORD3307-04,ORD3307,4,MMI006,2,949,16.99,188.1,2069.11
ORD3308-01,ORD3308,1,MMI017,1,999,11.14,98.79,1086.65
ORD3308-02,ORD3308,2,MMI042,1,1199,0,119.9,1318.9
ORD3309-01,ORD3309,1,MMI056,3,1699,0,509.7,5606.7
ORD3309-02,ORD3309,2,MMI028,2,1399,0,279.8,3077.8
ORD3309-03,ORD3309,3,MMI008,1,1199,0,119.9,1318.9
ORD3310-01,ORD3310,1,MMI038,1,1799,13.74,178.53,1963.79
ORD3310-02,ORD3310,2,MMI049,6,35,0,21,231
ORD3310-03,ORD3310,3,MMI041,3,449,19.75,132.72,1459.97
ORD3310-04,ORD3310,4,MMI046,1,169,8.27,16.07,176.8
ORD3311-01,ORD3311,1,MMI006,1,949,0,94.9,1043.9
ORD3311-02,ORD3311,2,MMI026,1,2799,0,279.9,3078.9
ORD3311-03,ORD3311,3,MMI018,2,1199,0,239.8,2637.8
ORD3312-01,ORD3312,1,MMI056,1,1699,0,169.9,1868.9
ORD3312-02,ORD3312,2,MMI005,2,499,0,99.8,1097.8
ORD3312-03,ORD3312,3,MMI030,2,169,0,33.8,371.8
ORD3313-01,ORD3313,1,MMI014,1,649,9.36,63.96,703.6
ORD3313-02,ORD3313,2,MMI024,1,1499,0,149.9,1648.9
ORD3314-01,ORD3314,1,MMI027,1,799,0,79.9,878.9
ORD3314-02,ORD3314,2,MMI015,1,799,0,79.9,878.9
ORD3314-03,ORD3314,3,MMI056,1,1699,13.71,168.53,1853.82
ORD3314-04,ORD3314,4,MMI044,3,59,0,17.7,194.7
ORD3315-01,ORD3315,1,MMI054,1,1299,53.6,124.54,1369.94
ORD3315-02,ORD3315,2,MMI043,2,39,0,7.8,85.8
ORD3316-01,ORD3316,1,MMI028,1,1399,17.15,138.18,1520.03
ORD3316-02,ORD3316,2,MMI052,3,29,0,8.7,95.7
ORD3316-03,ORD3316,3,MMI051,6,22,0,13.2,145.2
ORD3316-04,ORD3316,4,MMI001,1,1299,0,129.9,1428.9
ORD3316-05,ORD3316,5,MMI039,1,999,0,99.9,1098.9
ORD3317-01,ORD3317,1,MMI004,2,1599,27.88,317.01,3487.13
ORD3317-02,ORD3317,2,MMI050,4,499,14.91,198.11,2179.2
ORD3317-03,ORD3317,3,MMI011,1,1399,0,139.9,1538.9
ORD3317-04,ORD3317,4,MMI034,1,1699,0,169.9,1868.9
ORD3317-05,ORD3317,5,MMI005,1,499,0,49.9,548.9
ORD3318-01,ORD3318,1,MMI018,1,1199,20.35,117.86,1296.51
ORD3318-02,ORD3318,2,MMI053,1,129,0,12.9,141.9
ORD3318-03,ORD3318,3,MMI011,2,1399,0,279.8,3077.8
ORD3319-01,ORD3319,1,MMI004,1,1599,17.75,158.12,1739.37
ORD3319-02,ORD3319,2,MMI043,3,39,0,11.7,128.7
ORD3319-03,ORD3319,3,MMI021,1,399,0,39.9,438.9
ORD3319-04,ORD3319,4,MMI008,1,1199,10.83,118.82,1306.99
ORD3320-01,ORD3320,1,MMI055,1,1599,0,159.9,1758.9
ORD3320-02,ORD3320,2,MMI006,1,949,0,94.9,1043.9
ORD3320-03,ORD3320,3,MMI015,1,799,21.75,77.73,854.98
ORD3320-04,ORD3320,4,MMI020,1,1169,0,116.9,1285.9
ORD3321-01,ORD3321,1,MMI031,1,799,11.76,78.72,865.96
ORD3321-02,ORD3321,2,MMI010,1,749,0,74.9,823.9
ORD3321-03,ORD3321,3,MMI047,5,119,0,59.5,654.5
ORD3321-04,ORD3321,4,MMI023,2,2999,0,599.8,6597.8
ORD3322-01,ORD3322,1,MMI052,2,29,0,5.8,63.8
ORD3322-02,ORD3322,2,MMI057,1,3299,0,329.9,3628.9
ORD3322-03,ORD3322,3,MMI056,1,1699,0,169.9,1868.9
ORD3322-04,ORD3322,4,MMI001,1,1299,0,129.9,1428.9
ORD3323-01,ORD3323,1,MMI042,1,1199,0,119.9,1318.9
ORD3323-02,ORD3323,2,MMI001,1,1299,0,129.9,1428.9
ORD3323-03,ORD3323,3,MMI029,1,399,0,39.9,438.9
ORD3323-04,ORD3323,4,MMI038,1,1799,13.81,178.52,1963.71
ORD3323-05,ORD3323,5,MMI032,1,429,0,42.9,471.9
ORD3324-01,ORD3324,1,MMI046,4,169,0,67.6,743.6
ORD3324-02,ORD3324,2,MMI047,1,119,0,11.9,130.9
ORD3325-01,ORD3325,1,MMI036,1,279,0,27.9,306.9
ORD3325-02,ORD3325,2,MMI021,1,399,0,39.9,438.9
ORD3325-03,ORD3325,3,MMI023,1,2999,0,299.9,3298.9
ORD3326-01,ORD3326,1,MMI023,1,2999,0,299.9,3298.9
ORD3326-02,ORD3326,2,MMI007,1,2399,0,239.9,2638.9
ORD3327-01,ORD3327,1,MMI016,1,649,0,64.9,713.9
ORD3327-02,ORD3327,2,MMI014,1,649,0,64.9,713.9
ORD3327-03,ORD3327,3,MMI036,1,279,0,27.9,306.9
ORD3327-04,ORD3327,4,MMI045,2,49,0,9.8,107.8
ORD3328-01,ORD3328,1,MMI010,1,749,0,74.9,823.9
ORD3328-02,ORD3328,2,MMI012,1,1299,0,129.9,1428.9
ORD3329-01,ORD3329,1,MMI023,1,2999,0,299.9,3298.9
ORD3329-02,ORD3329,2,MMI053,6,129,7.32,76.67,843.35
ORD3330-01,ORD3330,1,MMI007,1,2399,0,239.9,2638.9
ORD3330-02,ORD3330,2,MMI029,1,399,19.39,37.96,417.57
ORD3330-03,ORD3330,3,MMI054,1,1299,0,129.9,1428.9
ORD3330-04,ORD3330,4,MMI047,2,119,0,23.8,261.8
ORD3331-01,ORD3331,1,MMI014,1,649,20.08,62.89,691.81
ORD3331-02,ORD3331,2,MMI046,3,169,0,50.7,557.7
ORD3331-03,ORD3331,3,MMI033,1,299,0,29.9,328.9
ORD3331-04,ORD3331,4,MMI026,1,2799,0,279.9,3078.9
ORD3332-01,ORD3332,1,MMI006,1,949,0,94.9,1043.9
ORD3332-02,ORD3332,2,MMI050,4,499,0,199.6,2195.6
ORD3332-03,ORD3332,3,MMI002,1,1199,0,119.9,1318.9
ORD3332-04,ORD3332,4,MMI021,1,399,0,39.9,438.9
ORD3333-01,ORD3333,1,MMI030,1,169,0,16.9,185.9
ORD3333-02,ORD3333,2,MMI007,1,2399,0,239.9,2638.9
ORD3333-03,ORD3333,3,MMI021,2,399,0,79.8,877.8
ORD3334-01,ORD3334,1,MMI013,1,3999,0,399.9,4398.9
ORD3334-02,ORD3334,2,MMI007,1,2399,5.3,239.37,2633.07
ORD3334-03,ORD3334,3,MMI050,1,499,0,49.9,548.9
ORD3334-04,ORD3334,4,MMI009,1,799,0,79.9,878.9
ORD3335-01,ORD3335,1,MMI002,1,1199,0,119.9,1318.9
ORD3335-02,ORD3335,2,MMI056,1,1699,15.07,168.39,1852.32
ORD3335-03,ORD3335,3,MMI005,1,499,0,49.9,548.9
ORD3336-01,ORD3336,1,MMI015,2,799,37.26,156.07,1716.81
ORD3336-02,ORD3336,2,MMI051,2,22,0,4.4,48.4
ORD3336-03,ORD3336,3,MMI057,3,3299,0,989.7,10886.7
ORD3336-04,ORD3336,4,MMI018,1,1199,0,119.9,1318.9
ORD3336-05,ORD3336,5,MMI011,1,1399,31.28,136.77,1504.49
ORD3337-01,ORD3337,1,MMI025,1,1399,0,139.9,1538.9
ORD3337-02,ORD3337,2,MMI047,3,119,10.21,34.68,381.47
ORD3337-03,ORD3337,3,MMI021,1,399,0,39.9,438.9
ORD3337-04,ORD3337,4,MMI014,2,649,0,129.8,1427.8
ORD3337-05,ORD3337,5,MMI048,2,89,0,17.8,195.8
ORD3338-01,ORD3338,1,MMI057,3,3299,0,989.7,10886.7
ORD3338-02,ORD3338,2,MMI032,1,429,0,42.9,471.9
ORD3339-01,ORD3339,1,MMI048,3,89,0,26.7,293.7
ORD3339-02,ORD3339,2,MMI056,2,1699,0,339.8,3737.8
ORD3339-03,ORD3339,3,MMI051,5,22,0,11,121
ORD3339-04,ORD3339,4,MMI044,5,59,0,29.5,324.5
ORD3339-05,ORD3339,5,MMI019,2,1399,0,279.8,3077.8
ORD3340-01,ORD3340,1,MMI055,1,1599,0,159.9,1758.9
ORD3340-02,ORD3340,2,MMI044,1,59,0,5.9,64.9
ORD3340-03,ORD3340,3,MMI007,1,2399,0,239.9,2638.9
ORD3340-04,ORD3340,4,MMI052,5,29,0,14.5,159.5
ORD3341-01,ORD3341,1,MMI005,1,499,61.9,43.71,480.81
ORD3341-02,ORD3341,2,MMI020,1,1169,0,116.9,1285.9
ORD3341-03,ORD3341,3,MMI050,3,499,0,149.7,1646.7
ORD3341-04,ORD3341,4,MMI025,1,1399,9.22,138.98,1528.76
ORD3341-05,ORD3341,5,MMI055,2,1599,0,319.8,3517.8
ORD3342-01,ORD3342,1,MMI014,1,649,0,64.9,713.9
ORD3342-02,ORD3342,2,MMI013,1,3999,13.81,398.52,4383.71
ORD3343-01,ORD3343,1,MMI008,1,1199,0,119.9,1318.9
ORD3343-02,ORD3343,2,MMI022,1,1199,0,119.9,1318.9
ORD3343-03,ORD3343,3,MMI054,1,1299,0,129.9,1428.9
ORD3344-01,ORD3344,1,MMI008,1,1199,0,119.9,1318.9
ORD3344-02,ORD3344,2,MMI001,1,1299,0,129.9,1428.9
ORD3344-03,ORD3344,3,MMI023,1,2999,19.85,297.92,3277.07
ORD3344-04,ORD3344,4,MMI056,2,1699,0,339.8,3737.8
ORD3344-05,ORD3344,5,MMI010,1,749,0,74.9,823.9
ORD3345-01,ORD3345,1,MMI040,2,599,0,119.8,1317.8
ORD3345-02,ORD3345,2,MMI002,1,1199,0,119.9,1318.9
ORD3346-01,ORD3346,1,MMI037,1,749,0,74.9,823.9
ORD3346-02,ORD3346,2,MMI045,6,49,0,29.4,323.4
ORD3346-03,ORD3346,3,MMI019,1,1399,0,139.9,1538.9
ORD3346-04,ORD3346,4,MMI031,2,799,0,159.8,1757.8
ORD3346-05,ORD3346,5,MMI046,3,169,0,50.7,557.7
ORD3347-01,ORD3347,1,MMI057,1,3299,52.55,324.64,3571.09
ORD3347-02,ORD3347,2,MMI002,1,1199,0,119.9,1318.9
ORD3347-03,ORD3347,3,MMI024,3,1499,0,449.7,4946.7
ORD3347-04,ORD3347,4,MMI052,5,29,0,14.5,159.5
ORD3347-05,ORD3347,5,MMI010,2,749,24.47,147.35,1620.88
ORD3348-01,ORD3348,1,MMI045,3,49,0,14.7,161.7
ORD3348-02,ORD3348,2,MMI001,3,1299,0,389.7,4286.7
ORD3348-03,ORD3348,3,MMI009,1,799,0,79.9,878.9
ORD3349-01,ORD3349,1,MMI031,1,799,17.21,78.18,859.97
ORD3349-02,ORD3349,2,MMI034,1,1699,0,169.9,1868.9
ORD3350-01,ORD3350,1,MMI003,1,2799,0,279.9,3078.9
ORD3350-02,ORD3350,2,MMI015,1,799,0,79.9,878.9
ORD3351-01,ORD3351,1,MMI052,1,29,0,2.9,31.9
ORD3351-02,ORD3351,2,MMI036,1,279,0,27.9,306.9
ORD3351-03,ORD3351,3,MMI024,1,1499,20.64,147.84,1626.2
ORD3352-01,ORD3352,1,MMI030,1,169,9.51,15.95,175.44
ORD3352-02,ORD3352,2,MMI037,1,749,73.66,67.53,742.87
ORD3352-03,ORD3352,3,MMI009,1,799,0,79.9,878.9
ORD3352-04,ORD3352,4,MMI053,2,129,0,25.8,283.8
ORD3353-01,ORD3353,1,MMI040,1,599,0,59.9,658.9
ORD3353-02,ORD3353,2,MMI048,2,89,0,17.8,195.8
ORD3354-01,ORD3354,1,MMI033,1,299,0,29.9,328.9
ORD3354-02,ORD3354,2,MMI005,1,499,0,49.9,548.9
ORD3354-03,ORD3354,3,MMI041,1,449,0,44.9,493.9
ORD3355-01,ORD3355,1,MMI038,3,1799,0,539.7,5936.7
ORD3355-02,ORD3355,2,MMI048,2,89,0,17.8,195.8
ORD3356-01,ORD3356,1,MMI051,1,22,0,2.2,24.2
ORD3356-02,ORD3356,2,MMI033,1,299,0,29.9,328.9
ORD3357-01,ORD3357,1,MMI037,1,749,0,74.9,823.9
ORD3357-02,ORD3357,2,MMI045,2,49,0,9.8,107.8
ORD3357-03,ORD3357,3,MMI013,1,3999,0,399.9,4398.9
ORD3357-04,ORD3357,4,MMI004,1,1599,0,159.9,1758.9
ORD3358-01,ORD3358,1,MMI044,4,59,0,23.6,259.6
ORD3358-02,ORD3358,2,MMI007,2,2399,0,479.8,5277.8
ORD3359-01,ORD3359,1,MMI057,2,3299,0,659.8,7257.8
ORD3359-02,ORD3359,2,MMI059,1,999,0,99.9,1098.9
ORD3359-03,ORD3359,3,MMI034,1,1699,0,169.9,1868.9
ORD3360-01,ORD3360,1,MMI016,1,649,0,64.9,713.9
ORD3360-02,ORD3360,2,MMI009,2,799,0,159.8,1757.8
ORD3360-03,ORD3360,3,MMI018,1,1199,0,119.9,1318.9
ORD3360-04,ORD3360,4,MMI054,1,1299,0,129.9,1428.9
ORD3360-05,ORD3360,5,MMI015,1,799,0,79.9,878.9
ORD3361-01,ORD3361,1,MMI030,1,169,0,16.9,185.9
ORD3361-02,ORD3361,2,MMI011,2,1399,0,279.8,3077.8
ORD3362-01,ORD3362,1,MMI035,1,449,16.73,43.23,475.5
ORD3362-02,ORD3362,2,MMI032,1,429,0,42.9,471.9
ORD3362-03,ORD3362,3,MMI025,2,1399,0,279.8,3077.8
ORD3362-04,ORD3362,4,MMI044,5,59,0,29.5,324.5
ORD3363-01,ORD3363,1,MMI023,2,2999,0,599.8,6597.8
ORD3363-02,ORD3363,2,MMI012,2,1299,17.24,258.08,2838.84
ORD3363-03,ORD3363,3,MMI053,3,129,14.63,37.24,409.61
ORD3363-04,ORD3363,4,MMI003,1,2799,21.13,277.79,3055.66
ORD3364-01,ORD3364,1,MMI050,6,499,0,299.4,3293.4
ORD3364-02,ORD3364,2,MMI030,2,169,0,33.8,371.8
ORD3364-03,ORD3364,3,MMI043,4,39,0,15.6,171.6
ORD3365-01,ORD3365,1,MMI016,1,649,0,64.9,713.9
ORD3365-02,ORD3365,2,MMI028,1,1399,0,139.9,1538.9
ORD3365-03,ORD3365,3,MMI019,1,1399,0,139.9,1538.9
ORD3365-04,ORD3365,4,MMI048,4,89,0,35.6,391.6
ORD3366-01,ORD3366,1,MMI054,1,1299,0,129.9,1428.9
ORD3366-02,ORD3366,2,MMI043,2,39,0,7.8,85.8
ORD3367-01,ORD3367,1,MMI049,2,35,0,7,77
ORD3367-02,ORD3367,2,MMI021,1,399,0,39.9,438.9
ORD3368-01,ORD3368,1,MMI006,1,949,0,94.9,1043.9
ORD3368-02,ORD3368,2,MMI052,1,29,0,2.9,31.9
ORD3368-03,ORD3368,3,MMI022,1,1199,0,119.9,1318.9
ORD3369-01,ORD3369,1,MMI042,1,1199,0,119.9,1318.9
ORD3369-02,ORD3369,2,MMI058,1,6999,0,699.9,7698.9
ORD3369-03,ORD3369,3,MMI004,1,1599,0,159.9,1758.9
ORD3369-04,ORD3369,4,MMI044,3,59,0,17.7,194.7
ORD3370-01,ORD3370,1,MMI045,5,49,0,24.5,269.5
ORD3370-02,ORD3370,2,MMI026,1,2799,0,279.9,3078.9
ORD3370-03,ORD3370,3,MMI010,1,749,0,74.9,823.9
ORD3370-04,ORD3370,4,MMI044,2,59,0,11.8,129.8
ORD3371-01,ORD3371,1,MMI014,1,649,0,64.9,713.9
ORD3371-02,ORD3371,2,MMI031,2,799,0,159.8,1757.8
ORD3371-03,ORD3371,3,MMI008,1,1199,0,119.9,1318.9
ORD3372-01,ORD3372,1,MMI023,1,2999,0,299.9,3298.9
ORD3372-02,ORD3372,2,MMI003,1,2799,0,279.9,3078.9
ORD3373-01,ORD3373,1,MMI029,1,399,0,39.9,438.9
ORD3373-02,ORD3373,2,MMI035,1,449,23.25,42.58,468.33
ORD3373-03,ORD3373,3,MMI050,6,499,0,299.4,3293.4
ORD3374-01,ORD3374,1,MMI025,1,1399,63.49,133.55,1469.06
ORD3374-02,ORD3374,2,MMI014,1,649,22.02,62.7,689.68
ORD3374-03,ORD3374,3,MMI040,1,599,15.76,58.32,641.56
ORD3374-04,ORD3374,4,MMI041,1,449,0,44.9,493.9
ORD3375-01,ORD3375,1,MMI010,1,749,0,74.9,823.9
ORD3375-02,ORD3375,2,MMI002,1,1199,0,119.9,1318.9
ORD3375-03,ORD3375,3,MMI024,1,1499,14.74,148.43,1632.69
ORD3376-01,ORD3376,1,MMI030,1,169,0,16.9,185.9
ORD3376-02,ORD3376,2,MMI059,2,999,0,199.8,2197.8
ORD3376-03,ORD3376,3,MMI037,1,749,0,74.9,823.9
ORD3376-04,ORD3376,4,MMI003,1,2799,0,279.9,3078.9
ORD3377-01,ORD3377,1,MMI010,1,749,0,74.9,823.9
ORD3377-02,ORD3377,2,MMI003,1,2799,0,279.9,3078.9
ORD3378-01,ORD3378,1,MMI044,6,59,0,35.4,389.4
ORD3378-02,ORD3378,2,MMI013,2,3999,20.23,797.78,8775.55
ORD3379-01,ORD3379,1,MMI056,1,1699,0,169.9,1868.9
ORD3379-02,ORD3379,2,MMI014,2,649,20.92,127.71,1404.79
ORD3379-03,ORD3379,3,MMI034,1,1699,0,169.9,1868.9
ORD3379-04,ORD3379,4,MMI052,3,29,0,8.7,95.7
ORD3380-01,ORD3380,1,MMI013,1,3999,0,399.9,4398.9
ORD3380-02,ORD3380,2,MMI041,1,449,0,44.9,493.9
ORD3380-03,ORD3380,3,MMI032,1,429,49.28,37.97,417.69
ORD3381-01,ORD3381,1,MMI017,1,999,7,99.2,1091.2
ORD3381-02,ORD3381,2,MMI006,1,949,0,94.9,1043.9
ORD3381-03,ORD3381,3,MMI027,2,799,0,159.8,1757.8
ORD3382-01,ORD3382,1,MMI032,1,429,0,42.9,471.9
ORD3382-02,ORD3382,2,MMI052,2,29,0,5.8,63.8
ORD3382-03,ORD3382,3,MMI011,2,1399,0,279.8,3077.8
ORD3383-01,ORD3383,1,MMI048,5,89,0,44.5,489.5
ORD3383-02,ORD3383,2,MMI057,1,3299,0,329.9,3628.9
ORD3383-03,ORD3383,3,MMI038,1,1799,0,179.9,1978.9
ORD3384-01,ORD3384,1,MMI014,1,649,0,64.9,713.9
ORD3384-02,ORD3384,2,MMI051,3,22,0,6.6,72.6
ORD3384-03,ORD3384,3,MMI050,3,499,0,149.7,1646.7
ORD3384-04,ORD3384,4,MMI030,1,169,0,16.9,185.9
ORD3385-01,ORD3385,1,MMI019,3,1399,0,419.7,4616.7
ORD3385-02,ORD3385,2,MMI025,1,1399,10.25,138.88,1527.63
ORD3385-03,ORD3385,3,MMI004,1,1599,21.4,157.76,1735.36
ORD3385-04,ORD3385,4,MMI045,4,49,5.91,19.01,209.1
ORD3385-05,ORD3385,5,MMI058,1,6999,0,699.9,7698.9
ORD3386-01,ORD3386,1,MMI029,1,399,0,39.9,438.9
ORD3386-02,ORD3386,2,MMI054,1,1299,0,129.9,1428.9
ORD3386-03,ORD3386,3,MMI038,1,1799,0,179.9,1978.9
ORD3387-01,ORD3387,1,MMI054,1,1299,0,129.9,1428.9
ORD3387-02,ORD3387,2,MMI042,1,1199,0,119.9,1318.9
ORD3387-03,ORD3387,3,MMI030,1,169,0,16.9,185.9
ORD3388-01,ORD3388,1,MMI014,1,649,0,64.9,713.9
ORD3388-02,ORD3388,2,MMI018,1,1199,136.95,106.2,1168.25
ORD3389-01,ORD3389,1,MMI049,1,35,8.25,2.68,29.43
ORD3389-02,ORD3389,2,MMI021,1,399,0,39.9,438.9
ORD3389-03,ORD3389,3,MMI003,1,2799,0,279.9,3078.9
ORD3390-01,ORD3390,1,MMI032,1,429,0,42.9,471.9
ORD3390-02,ORD3390,2,MMI016,1,649,0,64.9,713.9
ORD3390-03,ORD3390,3,MMI030,1,169,0,16.9,185.9
ORD3390-04,ORD3390,4,MMI041,1,449,56.76,39.22,431.46
ORD3390-05,ORD3390,5,MMI052,1,29,8.7,2.03,22.33
ORD3391-01,ORD3391,1,MMI030,1,169,16.3,15.27,167.97
ORD3391-02,ORD3391,2,MMI005,2,499,0,99.8,1097.8
ORD3391-03,ORD3391,3,MMI046,6,169,0,101.4,1115.4
ORD3391-04,ORD3391,4,MMI039,1,999,0,99.9,1098.9
ORD3392-01,ORD3392,1,MMI059,1,999,0,99.9,1098.9
ORD3392-02,ORD3392,2,MMI030,1,169,0,16.9,185.9
ORD3392-03,ORD3392,3,MMI051,6,22,0,13.2,145.2
ORD3393-01,ORD3393,1,MMI007,1,2399,0,239.9,2638.9
ORD3393-02,ORD3393,2,MMI021,1,399,0,39.9,438.9
ORD3394-01,ORD3394,1,MMI018,1,1199,18.22,118.08,1298.86
ORD3394-02,ORD3394,2,MMI023,2,2999,0,599.8,6597.8
ORD3394-03,ORD3394,3,MMI028,1,1399,0,139.9,1538.9
ORD3394-04,ORD3394,4,MMI003,1,2799,0,279.9,3078.9
ORD3395-01,ORD3395,1,MMI046,4,169,0,67.6,743.6
ORD3395-02,ORD3395,2,MMI041,2,449,0,89.8,987.8
ORD3396-01,ORD3396,1,MMI029,1,399,0,39.9,438.9
ORD3396-02,ORD3396,2,MMI015,1,799,0,79.9,878.9
ORD3396-03,ORD3396,3,MMI021,1,399,0,39.9,438.9
ORD3396-04,ORD3396,4,MMI011,1,1399,0,139.9,1538.9
ORD3396-05,ORD3396,5,MMI020,2,1169,0,233.8,2571.8
ORD3397-01,ORD3397,1,MMI018,2,1199,0,239.8,2637.8
ORD3397-02,ORD3397,2,MMI019,1,1399,0,139.9,1538.9
ORD3397-03,ORD3397,3,MMI045,3,49,0,14.7,161.7
ORD3397-04,ORD3397,4,MMI013,1,3999,0,399.9,4398.9
ORD3398-01,ORD3398,1,MMI037,1,749,14.83,73.42,807.59
ORD3398-02,ORD3398,2,MMI043,1,39,11.7,2.73,30.03
ORD3399-01,ORD3399,1,MMI017,1,999,0,99.9,1098.9
ORD3399-02,ORD3399,2,MMI016,2,649,0,129.8,1427.8
ORD3400-01,ORD3400,1,MMI001,1,1299,0,129.9,1428.9
ORD3400-02,ORD3400,2,MMI056,1,1699,0,169.9,1868.9
ORD3400-03,ORD3400,3,MMI002,1,1199,24.4,117.46,1292.06
ORD3400-04,ORD3400,4,MMI029,1,399,40.64,35.84,394.2
ORD3400-05,ORD3400,5,MMI045,3,49,0,14.7,161.7
ORD3401-01,ORD3401,1,MMI004,1,1599,0,159.9,1758.9
ORD3401-02,ORD3401,2,MMI008,1,1199,0,119.9,1318.9
ORD3401-03,ORD3401,3,MMI057,2,3299,0,659.8,7257.8
ORD3402-01,ORD3402,1,MMI011,1,1399,0,139.9,1538.9
ORD3402-02,ORD3402,2,MMI023,1,2999,0,299.9,3298.9
ORD3402-03,ORD3402,3,MMI003,1,2799,0,279.9,3078.9
ORD3402-04,ORD3402,4,MMI015,1,799,0,79.9,878.9
ORD3402-05,ORD3402,5,MMI012,1,1299,0,129.9,1428.9
ORD3403-01,ORD3403,1,MMI024,1,1499,0,149.9,1648.9
ORD3403-02,ORD3403,2,MMI035,1,449,0,44.9,493.9
ORD3403-03,ORD3403,3,MMI026,1,2799,0,279.9,3078.9
ORD3403-04,ORD3403,4,MMI002,2,1199,0,239.8,2637.8
ORD3403-05,ORD3403,5,MMI018,2,1199,0,239.8,2637.8
ORD3404-01,ORD3404,1,MMI003,1,2799,112.2,268.68,2955.48
ORD3404-02,ORD3404,2,MMI040,1,599,19.55,57.95,637.4
ORD3404-03,ORD3404,3,MMI008,1,1199,0,119.9,1318.9
ORD3405-01,ORD3405,1,MMI006,1,949,12.53,93.65,1030.12
ORD3405-02,ORD3405,2,MMI042,1,1199,0,119.9,1318.9
ORD3405-03,ORD3405,3,MMI053,2,129,0,25.8,283.8
ORD3405-04,ORD3405,4,MMI016,2,649,0,129.8,1427.8
ORD3405-05,ORD3405,5,MMI002,1,1199,0,119.9,1318.9
ORD3406-01,ORD3406,1,MMI055,1,1599,0,159.9,1758.9
ORD3406-02,ORD3406,2,MMI039,1,999,0,99.9,1098.9
ORD3406-03,ORD3406,3,MMI002,1,1199,0,119.9,1318.9
ORD3406-04,ORD3406,4,MMI051,2,22,0,4.4,48.4
ORD3407-01,ORD3407,1,MMI042,1,1199,0,119.9,1318.9
ORD3407-02,ORD3407,2,MMI058,1,6999,0,699.9,7698.9
ORD3407-03,ORD3407,3,MMI022,2,1199,11.62,238.64,2625.02
ORD3407-04,ORD3407,4,MMI053,2,129,22.95,23.51,258.56
ORD3408-01,ORD3408,1,MMI012,1,1299,0,129.9,1428.9
ORD3408-02,ORD3408,2,MMI035,1,449,0,44.9,493.9
ORD3408-03,ORD3408,3,MMI024,1,1499,0,149.9,1648.9
ORD3409-01,ORD3409,1,MMI035,1,449,0,44.9,493.9
ORD3409-02,ORD3409,2,MMI031,1,799,15.72,78.33,861.61
ORD3409-03,ORD3409,3,MMI048,2,89,42.4,13.56,149.16
ORD3409-04,ORD3409,4,MMI025,1,1399,0,139.9,1538.9
