CustomerID,OrderDate,PaymentMethod,OrderTotal
CUST175,2025-03-22 02:23:50,Credit Card,5962.7
CUST116,2023-06-10 22:35:22,Credit Card,7145.5
CUST107,2024-08-07 09:24:46,Apple Pay,2343.0
CUST166,2024-11-12 19:35:17,Credit Card,3882.69
CUST121,2024-11-12 19:02:10,Credit Card,3447.77
CUST190,2023-07-20 17:58:35,Credit Card,9852.32
CUST166,2023-05-03 09:55:54,Google Pay,4369.2
CUST110,2024-04-23 20:37:12,Credit Card,3737.8
CUST181,2024-05-01 14:38:14,Afterpay,810.13
CUST135,2025-08-01 20:33:27,Credit Card,4666.2
CUST138,2024-04-13 17:38:54,Debit Card,4348.76
CUST111,2025-07-07 14:27:46,Debit Card,7780.69
CUST121,2024-05-26 23:02:42,Debit Card,2398.93
CUST174,2025-03-22 10:16:03,Credit Card,7322.7
CUST184,2024-06-27 21:45:13,Debit Card,3658.86
CUST177,2025-01-03 12:37:33,Credit Card,8572.3
CUST172,2024-07-31 21:35:17,Credit Card,2636.7
CUST103,2023-01-24 13:19:15,Credit Card,8213.64
CUST182,2024-05-15 10:53:24,PayPal,7821.41
CUST133,2024-08-13 10:16:42,PayPal,8206.0
CUST198,2024-04-14 21:27:55,Debit Card,4718.2
CUST179,2025-07-14 00:42:36,Debit Card,6811.2
CUST163,2024-03-05 16:32:02,Google Pay,7448.65
CUST169,2025-01-18 09:14:13,Credit Card,1835.9
CUST138,2024-09-12 17:45:44,Debit Card,3385.93
CUST187,2024-12-31 06:53:52,Credit Card,9634.9
CUST158,2025-04-06 18:22:16,Credit Card,5833.3
CUST107,2023-04-24 10:42:08,Credit Card,3625.6
CUST153,2023-04-03 19:17:04,Debit Card,5550.6
CUST126,2024-10-29 05:54:52,Credit Card,6789.92
CUST118,2024-04-28 23:55:18,Credit Card,7915.6
CUST191,2023-11-23 03:48:53,Credit Card,5712.92
CUST144,2023-08-10 00:46:30,Afterpay,4617.8
CUST116,2023-04-30 03:58:21,PayPal,1346.04
CUST165,2024-10-03 20:25:36,Debit Card,6637.4
CUST140,2023-09-28 13:49:57,Credit Card,1342.8
CUST115,2024-10-07 22:49:10,Credit Card,1019.7
CUST131,2023-08-12 14:58:01,Credit Card,2051.5
CUST106,2023-07-27 14:22:22,Credit Card,5631.66
CUST149,2025-06-24 21:46:55,Apple Pay,6065.4
CUST153,2023-11-28 14:01:29,Credit Card,2457.31
CUST120,2025-03-06 06:03:17,Apple Pay,3982.13
CUST173,2024-10-18 19:40:39,PayPal,2646.6
CUST124,2024-12-10 13:53:03,PayPal,5973.86
CUST163,2025-05-14 16:07:37,Afterpay,7108.2
CUST159,2024-03-31 11:53:26,Debit Card,785.14
CUST139,2024-12-22 05:13:37,Debit Card,4395.6
CUST111,2023-03-15 05:48:49,Google Pay,6596.7
CUST164,2025-07-05 08:18:47,Debit Card,6425.1
CUST130,2023-12-22 10:52:53,Credit Card,2751.62
CUST145,2025-02-21 13:12:21,Credit Card,3129.39
CUST136,2023-05-02 00:16:36,Debit Card,8577.8
CUST183,2024-09-09 22:53:15,PayPal,4039.32
CUST136,2024-09-05 14:13:46,Debit Card,3843.35
CUST113,2025-02-04 17:22:56,Credit Card,4781.7
CUST133,2025-02-14 08:54:02,PayPal,557.7
CUST197,2025-01-18 00:13:09,Credit Card,6654.39
CUST105,2023-06-02 07:20:57,Credit Card,16234.89
CUST172,2025-05-05 19:16:00,Debit Card,6123.03
CUST146,2024-11-09 09:25:14,Debit Card,19135.6
CUST109,2024-12-25 12:09:35,Credit Card,8515.1
CUST157,2024-11-28 14:30:08,PayPal,5507.33
CUST135,2025-07-30 02:22:54,Apple Pay,3415.87
CUST179,2023-06-09 23:19:14,PayPal,6515.92
CUST115,2023-03-26 12:54:41,Credit Card,10829.5
CUST112,2024-02-20 15:58:02,Credit Card,459.8
CUST143,2024-02-05 08:42:30,Debit Card,15479.97
CUST146,2025-07-08 17:45:16,PayPal,3844.5
CUST125,2023-08-27 23:43:44,Debit Card,6907.96
CUST151,2024-11-07 16:20:18,Debit Card,5759.05
CUST105,2023-11-18 12:49:29,Credit Card,4828.77
CUST191,2024-07-06 02:09:34,Credit Card,4551.26
CUST160,2023-01-29 14:18:58,Debit Card,8410.42
CUST119,2024-07-16 22:03:10,Debit Card,10707.86
CUST165,2024-08-27 02:54:53,Credit Card,896.5
CUST178,2025-02-19 18:45:16,Credit Card,3902.8
CUST150,2024-03-19 10:15:41,Afterpay,6689.24
CUST194,2025-06-25 13:48:09,Apple Pay,4037.0
CUST175,2023-10-18 04:28:54,Credit Card,5307.5
CUST165,2024-08-13 04:55:52,Debit Card,11363.54
CUST190,2024-06-17 20:20:00,Debit Card,7857.3
CUST160,2025-05-17 17:39:21,Apple Pay,9778.18
CUST147,2024-01-11 12:56:17,Credit Card,18056.75
CUST114,2024-10-25 19:30:28,Afterpay,3757.6
CUST174,2025-03-25 14:55:35,Credit Card,645.7
CUST192,2023-06-11 10:32:26,Apple Pay,3945.43
CUST180,2024-01-07 22:43:50,Credit Card,2417.8
CUST160,2023-09-27 07:40:01,Credit Card,2857.8
CUST183,2025-07-23 01:42:04,PayPal,4409.92
CUST199,2024-07-17 07:52:09,Debit Card,8457.9
CUST129,2023-12-02 15:58:26,PayPal,6759.51
CUST174,2023-03-19 01:26:55,Debit Card,4043.66
CUST167,2023-06-21 07:43:23,Debit Card,9602.84
CUST179,2024-07-21 20:33:53,PayPal,10111.81
CUST148,2023-05-25 21:30:06,Credit Card,3778.5
CUST187,2023-11-16 23:48:56,Credit Card,5260.55
CUST173,2023-07-27 14:01:33,Google Pay,4006.09
CUST114,2023-06-22 14:46:10,Credit Card,5304.2
CUST156,2025-02-22 13:24:20,Credit Card,6812.71
CUST119,2024-09-17 03:00:07,Credit Card,6940.29
CUST126,2025-02-11 12:05:52,Credit Card,5715.6
CUST199,2023-08-11 12:30:22,Debit Card,1042.8
CUST160,2023-03-05 10:25:44,Apple Pay,1842.5
CUST194,2023-10-15 23:30:24,PayPal,6029.39
CUST190,2023-10-31 11:29:43,Credit Card,3126.34
CUST126,2023-12-22 17:36:40,Debit Card,1504.36
CUST184,2024-09-25 22:07:56,Debit Card,5341.7
CUST148,2023-12-11 11:17:09,Credit Card,16936.7
CUST122,2023-05-14 00:29:34,Debit Card,7611.83
CUST168,2025-01-15 17:47:49,Credit Card,8795.6
CUST145,2025-03-31 21:07:50,PayPal,5686.2
CUST192,2023-03-31 18:29:51,PayPal,7221.5
CUST188,2023-04-11 12:18:11,Credit Card,9716.97
CUST161,2025-08-04 02:24:52,Credit Card,5049.0
CUST131,2023-04-18 18:54:56,Credit Card,1009.03
CUST138,2024-11-14 06:47:32,Credit Card,10184.28
CUST138,2025-02-18 23:35:43,PayPal,7286.04
CUST190,2023-08-22 22:41:55,Credit Card,3602.35
CUST190,2023-02-17 00:23:24,Debit Card,2090.32
CUST161,2024-09-14 02:37:35,Credit Card,4315.65
CUST192,2024-12-03 02:27:04,Credit Card,4706.93
CUST115,2024-11-01 21:04:33,Debit Card,5358.27
CUST169,2023-02-07 23:43:28,Credit Card,12390.84
CUST150,2025-01-17 07:16:26,Apple Pay,1952.42
CUST198,2024-12-08 09:57:02,Apple Pay,3486.26
CUST137,2024-05-06 22:54:57,Credit Card,4227.3
CUST191,2025-08-09 18:05:38,Credit Card,2960.1
CUST156,2025-03-12 17:35:40,PayPal,5248.1
CUST195,2023-07-31 02:34:28,Debit Card,12089.0
CUST125,2025-03-31 12:18:28,Apple Pay,4507.8
CUST134,2024-04-09 09:12:37,Google Pay,2739.03
CUST189,2023-03-29 21:52:38,Credit Card,383.9
CUST113,2024-02-03 13:45:02,Debit Card,1284.8
CUST175,2023-03-08 17:09:48,Credit Card,1143.86
CUST106,2023-10-20 14:27:14,PayPal,6697.82
CUST167,2025-04-15 16:20:20,Credit Card,2107.82
CUST129,2023-11-07 00:53:20,Credit Card,11539.0
CUST152,2023-12-09 05:49:46,Credit Card,3251.3
CUST160,2023-10-31 09:48:19,Credit Card,5097.4
CUST198,2025-01-11 22:58:10,Credit Card,2155.68
CUST170,2024-10-08 10:09:21,Afterpay,3263.7
CUST120,2024-07-05 18:56:42,Credit Card,1578.72
CUST160,2023-09-04 18:34:05,Debit Card,2802.8
CUST125,2024-02-12 17:57:57,PayPal,3258.7
CUST136,2025-07-26 00:19:55,Credit Card,6515.3
CUST182,2025-02-19 21:06:53,Credit Card,8574.5
CUST198,2024-09-20 11:04:54,Credit Card,1802.12
CUST173,2024-02-02 23:03:19,Credit Card,6197.4
CUST194,2025-08-08 05:46:50,PayPal,4142.23
CUST104,2024-09-04 09:22:05,Google Pay,13764.3
CUST122,2025-04-18 08:24:14,Credit Card,25999.38
CUST122,2024-12-21 21:46:45,Google Pay,6086.95
CUST104,2025-01-11 10:13:04,Afterpay,8523.17
CUST150,2023-04-07 14:16:27,PayPal,1771.35
CUST123,2025-04-02 02:07:55,Google Pay,4056.54
CUST137,2023-08-29 04:34:26,Apple Pay,9428.01
CUST101,2024-10-09 06:33:53,Credit Card,2747.8
CUST177,2024-02-11 15:14:01,Credit Card,2283.6
CUST142,2025-08-22 17:31:06,Credit Card,3241.7
CUST182,2023-02-12 18:01:01,Debit Card,2142.8
CUST163,2025-08-04 06:44:53,Google Pay,997.7
CUST117,2025-08-08 22:44:30,Apple Pay,30899.0
CUST159,2023-04-30 13:29:13,Credit Card,2487.33
CUST114,2023-09-23 04:51:02,Credit Card,8328.21
CUST193,2024-06-14 09:55:06,Debit Card,1914.33
CUST132,2024-08-19 18:19:17,PayPal,2663.1
CUST101,2023-07-28 06:33:07,PayPal,3041.06
CUST137,2024-06-20 16:44:54,Debit Card,3385.8
CUST196,2024-06-27 23:30:02,Credit Card,1464.1
CUST178,2024-03-14 10:14:41,Apple Pay,1426.7
CUST151,2025-06-05 13:28:59,Apple Pay,10170.6
CUST165,2025-02-04 17:12:53,Credit Card,5466.35
CUST151,2023-06-08 23:48:31,PayPal,3608.51
CUST123,2023-11-03 21:47:20,Afterpay,3126.38
CUST161,2023-03-11 11:09:41,Credit Card,2383.8
CUST131,2024-12-18 14:46:11,Credit Card,3733.94
CUST149,2024-09-08 23:26:54,Credit Card,3621.2
CUST196,2024-02-26 16:33:57,Credit Card,7525.1
CUST142,2023-09-21 03:28:06,Credit Card,3487.0
CUST192,2024-08-13 03:59:26,Debit Card,2692.8
CUST133,2025-05-06 20:01:04,PayPal,5310.27
CUST188,2025-04-24 07:08:28,Credit Card,8231.92
CUST185,2025-08-05 02:58:41,Credit Card,3712.64
CUST139,2024-06-12 06:24:50,Credit Card,8727.86
CUST187,2025-04-11 07:11:30,Debit Card,2155.5
CUST190,2023-08-31 23:25:46,PayPal,2127.48
CUST188,2024-10-17 09:12:01,Credit Card,4222.65
CUST137,2025-05-12 04:57:07,Credit Card,4828.89
CUST128,2024-07-02 04:28:19,Credit Card,7142.3
CUST117,2024-08-30 15:06:47,Debit Card,7517.5
CUST158,2024-09-06 23:01:06,PayPal,4506.7
CUST177,2024-10-04 05:08:51,Credit Card,1900.8
CUST189,2023-03-18 19:47:41,Debit Card,2057.95
CUST160,2023-08-12 13:55:21,PayPal,5163.96
CUST185,2025-01-06 05:03:58,Apple Pay,6252.39
CUST197,2024-10-03 01:55:16,Credit Card,2881.78
CUST196,2023-11-06 02:08:26,Debit Card,10522.6
CUST110,2025-07-11 23:00:41,Debit Card,7299.93
CUST167,2025-01-05 12:57:44,PayPal,3902.8
CUST109,2024-04-18 18:46:21,Google Pay,5022.91
CUST114,2023-06-11 09:33:29,Credit Card,524.7
CUST170,2024-08-06 15:36:40,Google Pay,1964.6
CUST125,2024-03-12 22:47:03,Debit Card,3068.15
CUST119,2025-05-23 17:48:31,Credit Card,8581.32
CUST166,2024-12-06 02:39:54,Credit Card,9345.6
CUST187,2024-07-28 12:15:16,Credit Card,3188.9
CUST174,2024-03-05 06:25:18,Debit Card,5347.29
CUST165,2024-04-29 00:05:17,Credit Card,9950.6
CUST107,2024-11-14 14:59:59,Debit Card,6659.28
CUST165,2025-04-08 23:35:52,Credit Card,11655.6
CUST172,2023-10-25 03:41:52,Credit Card,5989.5
CUST159,2023-11-18 04:32:49,PayPal,8280.7
CUST139,2024-08-28 14:22:33,PayPal,7131.3
CUST150,2024-05-07 22:04:51,Credit Card,12753.4
CUST100,2023-01-16 20:47:00,PayPal,6429.5
CUST174,2023-03-22 07:01:53,Credit Card,2890.41
CUST154,2024-12-13 04:08:16,Credit Card,4865.21
CUST108,2025-05-27 01:11:41,Debit Card,1061.98
CUST107,2023-12-19 03:34:49,Google Pay,8085.0
CUST108,2025-07-31 07:42:01,Afterpay,11399.96
CUST160,2024-09-20 21:28:33,Credit Card,7939.67
CUST152,2023-04-27 06:39:56,Credit Card,10096.31
CUST117,2025-04-22 20:57:07,PayPal,5202.2
CUST193,2024-12-25 04:36:04,Debit Card,7059.89
CUST153,2025-03-09 17:33:51,Credit Card,13168.1
CUST148,2023-07-22 01:41:16,Credit Card,3076.7
CUST148,2023-08-09 08:54:46,Credit Card,6202.43
CUST187,2024-01-20 13:47:20,Afterpay,3035.14
CUST169,2023-06-30 02:54:58,Credit Card,4836.7
CUST144,2024-01-04 22:25:00,Credit Card,9537.0
CUST168,2025-07-13 13:56:58,Credit Card,4527.6
CUST116,2025-04-24 02:47:48,PayPal,7686.4
CUST128,2023-03-23 07:16:39,Apple Pay,4882.9
CUST196,2024-05-14 05:17:23,Credit Card,6672.31
CUST138,2024-10-06 13:57:25,Debit Card,2801.7
CUST192,2023-02-15 03:36:00,Debit Card,9946.34
CUST168,2023-10-19 22:02:12,Credit Card,9823.0
CUST129,2023-06-13 08:56:03,Credit Card,2663.1
CUST144,2025-07-03 23:58:46,Credit Card,4278.53
CUST124,2025-02-28 05:40:51,Google Pay,3293.4
CUST192,2025-01-05 12:50:17,PayPal,4011.7
CUST104,2023-03-11 07:51:23,Apple Pay,8025.6
CUST153,2024-01-26 03:25:03,Debit Card,4608.08
CUST102,2025-03-19 08:46:37,Credit Card,4425.3
CUST108,2023-09-02 08:37:43,Credit Card,11674.27
CUST104,2024-06-30 11:56:12,Credit Card,4790.76
CUST186,2023-07-24 02:14:51,PayPal,6010.4
CUST106,2023-02-20 07:19:21,Credit Card,1933.8
CUST105,2023-03-29 19:41:53,Credit Card,7887.0
CUST129,2023-06-30 11:08:22,Debit Card,4036.64
CUST196,2023-04-04 15:33:34,Apple Pay,3356.27
CUST107,2023-05-25 15:24:24,Credit Card,4162.4
CUST137,2024-02-25 21:01:06,Credit Card,1822.7
CUST193,2024-08-25 06:26:31,Debit Card,8936.86
CUST173,2023-08-16 00:01:18,Debit Card,9767.22
CUST186,2025-05-19 07:24:43,Apple Pay,1360.7
CUST130,2023-05-16 22:15:19,Credit Card,34223.15
CUST118,2025-05-29 00:10:09,Afterpay,1244.72
CUST166,2024-04-14 21:50:30,Credit Card,4051.3
CUST138,2024-06-05 06:22:46,Credit Card,1352.69
CUST171,2023-04-08 09:08:45,Google Pay,4218.5
CUST194,2024-02-06 15:17:20,Google Pay,3224.1
CUST180,2023-10-17 09:41:29,PayPal,4460.6
CUST171,2023-08-27 20:46:53,Debit Card,25263.74
CUST144,2023-06-25 15:48:31,Google Pay,16204.72
CUST185,2025-08-12 05:30:29,Credit Card,1886.5
CUST167,2023-12-25 09:20:04,Credit Card,3933.45
CUST153,2024-12-01 08:48:03,Credit Card,2747.8
CUST138,2025-04-06 06:06:06,Credit Card,653.4
CUST196,2023-04-07 09:05:37,Debit Card,9893.4
CUST130,2023-12-21 02:31:48,Apple Pay,7601.95
CUST138,2024-06-18 21:22:13,Apple Pay,4760.37
CUST118,2024-08-01 02:41:43,Apple Pay,4136.33
CUST107,2023-10-08 23:37:46,Debit Card,4340.6
CUST153,2024-11-05 07:24:04,Debit Card,9509.5
CUST117,2023-06-22 21:25:16,Credit Card,2096.97
CUST132,2024-08-29 06:31:37,Credit Card,11489.5
CUST182,2024-06-05 03:29:31,Credit Card,5102.24
CUST157,2024-03-18 08:04:32,Apple Pay,5967.5
CUST111,2025-03-05 08:52:33,Debit Card,10336.7
CUST124,2023-04-07 09:54:42,Credit Card,2747.8
CUST148,2024-07-02 11:15:57,PayPal,2527.8
CUST177,2024-04-25 15:27:03,Credit Card,4766.66
CUST109,2025-01-27 21:45:23,Credit Card,4946.33
CUST197,2025-03-10 06:42:43,Debit Card,1909.6
CUST185,2023-09-09 10:28:08,Debit Card,6457.0
CUST161,2023-10-06 14:25:43,Credit Card,6563.7
CUST142,2023-09-18 02:10:11,Credit Card,6184.42
CUST101,2024-01-31 08:19:33,Credit Card,11848.96
CUST124,2024-05-14 01:24:39,Afterpay,5644.44
CUST115,2025-04-07 22:06:24,PayPal,1372.8
CUST196,2023-01-28 01:30:01,Debit Card,6280.69
CUST131,2023-05-06 02:49:06,PayPal,3285.7
CUST190,2023-10-13 16:29:35,Credit Card,2458.5
CUST130,2023-03-04 06:23:13,Debit Card,1977.8
CUST199,2025-03-05 09:22:23,Credit Card,5319.37
CUST159,2023-06-18 22:15:15,Debit Card,7532.3
CUST145,2024-06-11 04:38:55,Credit Card,5385.6
CUST146,2023-07-15 03:27:03,Debit Card,4451.38
CUST163,2025-01-27 22:24:02,Debit Card,2251.7
CUST192,2024-11-18 22:55:59,Debit Card,18162.1
CUST140,2023-02-01 20:50:54,Google Pay,6425.01
CUST147,2025-08-14 15:15:25,Credit Card,5111.96
CUST105,2024-03-12 15:55:52,Debit Card,5221.07
CUST128,2025-08-30 02:31:36,PayPal,4606.48
CUST102,2023-01-18 18:05:11,Credit Card,3037.18
CUST174,2023-07-03 11:48:25,Debit Card,3820.96
CUST153,2025-02-09 14:40:36,Credit Card,12279.93
CUST125,2023-04-02 21:40:18,Credit Card,8837.32
CUST148,2024-09-28 03:24:13,Debit Card,849.87
CUST131,2023-02-20 21:19:09,Debit Card,4633.2
CUST183,2025-02-27 14:04:39,Google Pay,1700.6
CUST143,2024-11-15 15:05:05,Credit Card,6646.2
CUST162,2023-02-01 07:56:19,Afterpay,10738.97
CUST182,2025-07-22 16:11:51,PayPal,6649.5
CUST158,2024-03-27 05:10:05,Credit Card,3594.76
CUST145,2024-08-05 03:00:53,Credit Card,4676.08
CUST192,2024-03-22 04:13:53,Debit Card,5177.11
CUST123,2025-06-11 08:00:41,Google Pay,3076.7
CUST169,2023-07-12 09:06:28,Afterpay,3737.8
CUST107,2025-07-15 06:41:33,Debit Card,7586.7
CUST109,2024-03-22 17:24:36,Google Pay,9033.01
CUST185,2024-05-07 01:16:07,Credit Card,11951.65
CUST100,2024-04-07 17:23:24,Credit Card,4614.5
CUST180,2024-02-18 23:51:22,Credit Card,7365.6
CUST190,2023-09-15 02:12:11,Credit Card,14288.73
CUST127,2023-03-06 08:33:33,Debit Card,7120.26
CUST147,2025-08-18 02:47:58,Credit Card,7195.89
CUST181,2023-08-23 04:38:11,PayPal,2588.87
CUST178,2023-04-22 09:06:01,Google Pay,5485.4
CUST184,2023-01-17 20:28:27,Debit Card,997.57
CUST100,2024-12-10 07:49:37,Debit Card,2707.47
CUST152,2023-09-21 09:00:02,Credit Card,12140.24
CUST167,2024-08-21 18:17:38,PayPal,19572.3
CUST168,2023-04-28 21:11:03,Afterpay,1129.7
CUST102,2023-09-01 11:56:50,Debit Card,14545.55
CUST189,2023-12-17 14:26:16,PayPal,4392.03
CUST122,2024-10-09 16:10:16,Credit Card,21441.2
CUST112,2023-11-24 13:00:44,Debit Card,399.3
CUST130,2023-12-18 04:30:32,Credit Card,3284.6
CUST167,2023-05-01 12:48:28,Credit Card,3294.5
CUST145,2024-06-09 12:51:03,Credit Card,2802.8
CUST150,2024-10-07 06:19:47,Credit Card,5810.2
CUST151,2025-02-18 04:40:10,Debit Card,2417.8
CUST131,2025-07-24 15:50:58,Afterpay,10003.4
CUST128,2024-02-11 01:06:20,Credit Card,3877.5
CUST110,2023-08-08 05:02:32,PayPal,6760.6
CUST183,2024-01-18 23:22:14,PayPal,3338.5
CUST111,2023-04-17 08:46:13,Credit Card,2351.98
CUST148,2024-10-16 02:54:40,Debit Card,3821.4
CUST107,2024-06-30 13:58:42,Debit Card,1514.7
CUST189,2025-04-06 14:57:30,Credit Card,4282.75
CUST163,2023-06-29 07:45:47,Apple Pay,9670.1
CUST182,2023-11-20 23:56:09,PayPal,4538.6
CUST172,2024-09-28 01:18:17,Afterpay,3645.4
CUST112,2023-01-01 09:03:47,Google Pay,4957.92
CUST105,2024-09-28 05:25:44,Credit Card,8933.78
CUST188,2023-06-22 13:14:34,Google Pay,6952.97
CUST160,2024-03-17 00:45:28,Credit Card,5605.7
CUST109,2023-03-31 16:40:07,PayPal,874.5
CUST135,2023-12-06 05:49:52,Google Pay,4044.7
CUST172,2024-07-20 22:48:51,PayPal,5920.94
CUST122,2023-03-26 07:17:46,Google Pay,1817.12
CUST140,2025-02-18 14:38:46,Credit Card,2252.8
CUST126,2024-02-13 03:11:44,Debit Card,4150.3
CUST196,2025-04-27 22:40:21,Apple Pay,4679.17
CUST150,2025-03-21 18:34:24,Google Pay,4679.4
CUST138,2025-01-17 23:59:35,Credit Card,4925.32
CUST130,2024-04-03 16:55:28,Debit Card,3648.0
CUST149,2023-06-26 22:29:13,PayPal,8362.48
CUST169,2024-09-13 03:41:41,Credit Card,3666.05
CUST196,2024-05-11 18:40:03,PayPal,15499.97
CUST188,2023-09-24 02:39:39,PayPal,3958.97
CUST164,2025-01-23 11:25:29,PayPal,11358.6
CUST144,2024-06-25 01:34:40,Credit Card,7554.8
CUST155,2025-04-28 14:53:05,Credit Card,4604.97
CUST109,2024-12-06 20:50:01,Credit Card,8528.73
CUST198,2023-08-01 17:54:03,Debit Card,5112.8
CUST176,2024-06-10 08:16:22,Credit Card,4066.7
CUST199,2025-06-23 19:26:17,Credit Card,10543.7
CUST181,2024-12-03 22:53:02,Credit Card,2629.23
CUST157,2024-02-13 13:02:40,Debit Card,4921.36
CUST145,2025-08-26 12:00:29,Debit Card,11693.83
CUST148,2024-06-11 06:14:04,Credit Card,5327.3
CUST187,2023-07-10 11:13:16,Debit Card,2747.8
CUST148,2024-02-05 16:36:30,Credit Card,3957.8
CUST179,2024-02-21 01:34:56,Credit Card,1987.7
CUST131,2024-10-29 02:08:28,PayPal,2172.5
CUST110,2023-04-09 15:32:20,Credit Card,854.7
CUST148,2023-05-22 22:22:37,PayPal,1350.84
CUST181,2024-09-27 16:10:47,Credit Card,6132.5
CUST149,2024-01-31 18:56:16,Credit Card,353.1
CUST113,2025-06-11 16:08:44,Credit Card,7089.5
CUST139,2023-03-13 23:12:59,Credit Card,5524.32
CUST197,2025-08-20 04:58:19,Credit Card,10215.58
CUST116,2024-12-27 00:57:09,Credit Card,6078.41
CUST155,2025-08-11 00:18:10,Credit Card,3236.3
CUST171,2025-01-23 13:07:24,Debit Card,4356.42
CUST113,2024-03-29 07:15:28,Credit Card,12924.09
CUST145,2024-03-20 08:02:08,Debit Card,3836.8
CUST176,2023-10-10 09:33:40,Debit Card,4168.31
CUST141,2024-01-02 21:12:20,Apple Pay,1514.7
CUST101,2025-08-15 23:28:04,Credit Card,515.9
CUST149,2024-12-05 04:42:57,PayPal,2394.7
CUST192,2025-02-22 10:56:05,Google Pay,10961.75
CUST131,2025-04-15 08:30:37,Debit Card,4288.7
CUST121,2024-03-09 10:05:30,PayPal,3790.6
CUST121,2024-02-25 03:07:12,Credit Card,6296.98
CUST138,2023-01-19 23:09:29,Credit Card,4226.2
CUST118,2023-08-29 23:05:08,Credit Card,3405.6
CUST155,2023-03-27 17:47:26,Credit Card,3737.9
CUST138,2023-04-09 03:07:01,Debit Card,6286.5
CUST109,2024-12-29 09:29:55,Credit Card,3902.8
CUST131,2023-06-06 10:41:36,PayPal,9187.2
CUST163,2025-02-28 20:55:39,Debit Card,5234.36
CUST125,2024-08-09 22:18:32,Debit Card,5364.7
CUST117,2025-05-13 10:19:05,Credit Card,3886.89
CUST150,2023-02-09 16:43:21,Credit Card,3613.5
CUST179,2025-01-04 08:31:41,Credit Card,6074.42
CUST142,2024-08-12 10:35:54,Credit Card,2605.72
CUST155,2024-09-04 00:32:49,Apple Pay,15748.16
CUST183,2024-05-16 10:36:59,Afterpay,3846.7
CUST117,2024-06-10 16:19:01,Credit Card,2933.7
CUST177,2025-06-06 16:55:55,Google Pay,2007.07
CUST125,2024-07-14 04:19:11,Debit Card,3556.3
CUST122,2024-05-05 01:34:11,Afterpay,1897.5
CUST140,2024-08-22 08:22:11,Credit Card,3498.0
CUST188,2024-10-29 03:46:26,Debit Card,1430.0
CUST173,2023-09-11 11:07:45,PayPal,3059.23
CUST141,2024-06-28 17:11:03,Credit Card,12398.28
CUST150,2024-09-18 15:06:54,Credit Card,1718.86
CUST172,2025-01-23 05:52:37,Credit Card,5806.25
CUST169,2023-09-17 19:36:29,Credit Card,8661.42
CUST198,2025-06-29 12:01:00,Debit Card,856.88
CUST193,2023-02-02 17:49:32,Debit Card,2473.17
CUST190,2024-02-24 10:25:01,Credit Card,5217.3
CUST137,2025-07-10 18:29:40,Apple Pay,10320.6
CUST108,2023-06-07 21:51:39,Apple Pay,10159.47
CUST152,2023-09-03 18:51:49,PayPal,10497.3
CUST117,2024-01-15 12:25:09,Debit Card,5056.7
CUST130,2023-11-15 20:33:00,Credit Card,5369.95
CUST119,2023-03-12 11:59:33,PayPal,4190.54
CUST148,2023-04-18 12:46:32,Credit Card,11798.01
CUST176,2025-03-04 11:43:58,Debit Card,3571.7
CUST151,2023-02-27 07:18:51,Debit Card,6109.65
CUST188,2025-02-11 15:59:20,Credit Card,11307.01
CUST104,2023-11-12 23:40:48,PayPal,1810.6
CUST146,2024-10-22 07:38:05,PayPal,12340.9
CUST168,2024-12-04 01:43:13,Debit Card,19187.3
CUST110,2025-04-18 09:52:12,Credit Card,6414.1
CUST131,2025-08-26 08:13:31,PayPal,5827.92
CUST145,2024-08-17 03:40:45,Credit Card,3746.38
CUST178,2025-02-03 03:26:53,Credit Card,2913.48
CUST182,2023-12-19 06:48:39,PayPal,2038.3
CUST151,2024-01-10 05:25:15,Afterpay,4881.65
CUST142,2024-01-26 08:43:38,Afterpay,5686.23
CUST155,2023-12-18 06:46:59,Credit Card,5099.6
CUST112,2023-08-12 14:59:18,Credit Card,4363.7
CUST165,2024-11-18 02:15:52,PayPal,9550.61
CUST171,2023-10-12 12:49:50,Debit Card,5263.5
CUST173,2025-01-17 15:54:12,Credit Card,12861.2
CUST147,2023-05-07 21:13:43,Credit Card,2782.44
CUST198,2025-01-26 01:07:13,PayPal,11299.2
CUST188,2025-04-19 03:45:58,Debit Card,3437.03
CUST144,2023-01-18 00:14:59,Afterpay,11232.1
CUST161,2023-02-19 09:05:02,Credit Card,4635.33
CUST153,2024-08-14 16:41:34,Google Pay,1602.7
CUST110,2023-01-12 00:24:11,Credit Card,11715.0
CUST193,2023-01-31 06:22:57,Credit Card,5188.59
CUST139,2025-06-28 04:40:16,Credit Card,3216.71
CUST126,2023-11-18 19:29:18,Debit Card,5161.53
CUST144,2023-08-29 23:22:02,Debit Card,10059.5
CUST156,2023-07-17 02:10:48,PayPal,6051.52
CUST157,2025-05-30 03:16:09,Credit Card,8303.38
CUST138,2024-12-15 04:52:52,Credit Card,4648.6
CUST190,2024-07-28 17:42:37,Credit Card,1245.2
CUST143,2024-10-13 18:15:34,Debit Card,9378.2
CUST186,2023-01-07 03:52:25,Apple Pay,2381.6
CUST194,2023-01-08 04:28:05,Credit Card,2105.4
CUST122,2024-05-02 18:33:38,Debit Card,3956.7
CUST142,2024-12-18 05:29:15,Debit Card,5998.97
CUST159,2023-01-18 18:08:51,Credit Card,2655.59
CUST151,2024-07-08 22:00:41,Debit Card,10332.3
